1.004455300000000000e+07,-8.630965646431271177e-02,-6.739700556447743018e-01,-2.706393020258982540e-01,-1.623035284587821980e+00,-9.245023099236018282e-01
9.388879000000000000e+06,-8.874914072319863845e-01,5.010191776610427583e-01,2.913956495796480861e-01,-8.186535450757419508e-01,-5.951592987608146368e-01
8.064810000000000000e+06,-6.743424409684164456e-01,-2.170297982480673127e-01,7.085028882304096609e-02,1.103270283084163861e+00,-1.249622974789430296e+00
7.933974000000000000e+06,-6.237034138318591214e-01,-1.228826082483631899e+00,1.294521322698408694e+00,2.483147455972481765e+00,7.011010144055405124e-01
7.887510000000000000e+06,1.391523176296439734e+00,-3.149455676902188084e-01,-1.710381713616241084e-01,-1.615308183431987121e-01,-4.558218709611737696e-01
7.831922000000000000e+06,-6.903609087361027852e-01,3.949437607653786264e-01,-4.271553644983291376e-01,-5.469205816659393760e-01,2.957557698974943028e-01
7.749625000000000000e+06,-7.999065592764103005e-01,1.501543371599998733e-01,3.696536808158634724e-01,-4.756714890636610377e-02,-1.388960402589071164e+00
7.367375000000000000e+06,9.109691432658453270e-01,-7.015614408484008302e-02,-9.465041172477587361e-01,9.883092876946687477e-01,-5.107123728216383940e-01
6.801486000000000000e+06,4.149133672342641965e-01,4.194227031259165073e-01,-5.907857934467795058e-01,-1.696990839846729271e+00,-9.270008942271618091e-02
6.273910000000000000e+06,-5.368936530263324070e-01,8.487715753189888079e-02,-4.297957479327237790e-02,-1.488554461145457329e-02,-8.003305053183973339e-02
6.247970000000000000e+06,-5.286260567591394288e-01,-2.904666253296809275e-01,-3.204398673580353685e-01,-7.758836051827536773e-01,-8.273883450935493045e-01
6.025954000000000000e+06,8.851329049308671593e-01,-1.449136563728472771e+00,-9.251610178197000600e-01,-1.356365668322300433e+00,-1.169398395147212888e+00
5.977943000000000000e+06,-7.782041190750287329e-01,1.210908506116640249e+00,-4.342697309743487333e-01,-5.861615220341250820e-01,7.855479403447168663e-01
5.919988000000000000e+06,-8.966891080792386282e-01,-1.212506787576606682e+00,1.130890893749958215e+00,5.599577910265051139e-01,1.680685355299984751e+00
5.865577000000000000e+06,2.598959372243950794e-01,5.499770623821185200e-01,3.909967802439222595e-01,-4.310389777047570758e-01,1.972027249790142545e+00
5.856309000000000000e+06,-7.270483671717717922e-01,8.355647232550603709e-01,1.180691459082095385e+00,1.814725919914225993e-01,4.097591199153823305e-01
5.738056000000000000e+06,1.410492408834952971e-01,-5.107771065745217998e-01,1.308750055650447885e+00,-9.276689434397543677e-01,1.648630346917715206e-01
5.571945000000000000e+06,-4.392326721201147977e-01,1.080354146860438069e+00,2.842812831036284904e-01,-1.007071432747813411e+00,1.879135631257048411e+00
5.455589000000000000e+06,-8.800941459378208709e-03,4.407892026433575527e-02,5.261697432882943559e-01,2.547760495120513502e-01,-1.401627441479947667e+00
5.362746000000000000e+06,2.145941335677802986e+00,-4.291806320393955487e-01,-3.073699693577612191e+00,-7.656034761322416671e-01,-9.751704654871075073e-01
5.274313000000000000e+06,-5.446445245268257684e-01,-6.494911132842364765e-01,2.131376183434326443e-01,-9.706690354756646322e-01,-5.613805283851441841e-01
5.203484000000000000e+06,-1.379821331342691304e-01,8.274050758015477625e-01,1.571981615263172483e+00,6.439633231930025348e-01,1.093779220022709886e+00
5.160874000000000000e+06,-8.716279568943098299e-01,-6.413314658307237570e-01,1.372779353934624025e+00,2.191024673591548677e-01,-1.898140542527686769e-01
5.125350000000000000e+06,2.228617298349733211e+00,4.357419980329417242e-01,-1.721970063133892337e+00,7.153658505572306481e-02,-5.402687969003501234e-01
4.993704000000000000e+06,-7.115466241707849582e-01,8.487715753189888079e-02,1.206508541551780528e-01,1.047168523269650514e-01,-5.951592987608146368e-01
4.930622000000000000e+06,7.817879515909545995e-01,-3.394245100507566892e-01,-1.110134546196208438e+00,2.819126480542997332e-02,-3.460408672402448538e-01
4.778446000000000000e+06,-5.219086347920449676e-01,-3.312648625972440808e-01,1.135364876791584710e-01,1.815876680628835671e-01,-6.331604154334440349e-01
4.632539000000000000e+06,-8.365940177120793075e-01,3.215069336837649838e-01,4.265686126240201825e-01,2.591872989180544762e-01,-8.569447691722609228e-01
4.624847000000000000e+06,-3.705082781490728339e-01,-1.147229607948505592e+00,-6.432267422133033929e-02,2.330441509143793777e+00,-5.613805283851441841e-01
4.582395000000000000e+06,2.471477938698528387e+00,-1.435929711664536979e-01,8.249731352811168206e-01,-7.389825449342738439e-01,-9.033905784388076565e-01
4.581254000000000000e+06,-8.309100452783841906e-01,-7.555665301799004974e-01,1.123776527273938619e+00,3.877826337983774491e-02,-1.448073250746494622e+00
4.343308000000000000e+06,2.078767116006859705e+00,4.112630556724038433e-01,-9.749615831518363418e-01,8.001982695464935347e-01,-2.362598635193156604e-01
4.339107000000000000e+06,1.670554550314204301e+00,-8.290033572615141955e-01,7.796465529906054792e-02,2.219738328398354721e+00,-9.270008942271618091e-02
4.275493000000000000e+06,-3.653410304820772225e-01,7.213296589058836306e-01,9.316886324214098680e-01,1.814342333009354435e-01,3.928697347275470486e-01
4.237588000000000000e+06,8.420951654654336427e-02,-2.904666253296809275e-01,8.036300358530581445e-01,-1.037604950375453861e+00,2.324205754431125648e-01
4.233337000000000000e+06,-8.839260063417594404e-01,-4.373402794929082127e-01,1.451037385170839578e+00,3.342936148915713890e-01,-1.456517943340412291e+00
4.164582000000000000e+06,3.253703987658693175e-02,6.234138894637321071e-01,-1.231078776288541343e+00,-5.475726794042179435e-01,-4.262654468824620957e-01
4.095377000000000000e+06,-1.793201144702342709e-01,1.039555909592875027e+00,2.005957970300366267e+00,3.359430385825114551e-01,2.014250712759730444e+00
4.085474000000000000e+06,-8.278096966781868238e-01,-1.599122660734789425e-01,-8.682460860115432943e-01,2.876664516273477398e-02,-9.371693488144782203e-01
4.048607000000000000e+06,-8.759167724579162151e-01,-1.000355953785279306e+00,-5.054133957345445793e-01,-1.311869587357397782e+00,-1.224288897007677512e+00
4.011819000000000000e+06,-8.603633569802593417e-01,-3.394245100507566892e-01,8.818880670892726981e-01,-9.275922260587801116e-01,-4.135984079915856482e-01
3.992805000000000000e+06,-6.138856432645672934e-01,1.194589211209614810e+00,-4.982990292585249836e-01,-1.082983281221557181e+00,-6.120486839486499742e-01
3.986052000000000000e+06,-1.844873621372299100e-01,4.846998827540174859e-01,3.767680472918830681e-01,-1.119040450279323196e+00,6.926563218116229548e-01
3.877154000000000000e+06,3.167356615613469706e-01,4.602209403934796050e-01,-1.167049478004364982e+00,-1.388970555236238136e+00,1.199337877446680301e+00
3.850507000000000000e+06,-6.944947068696992742e-01,1.202748858663127640e+00,-1.024762148483973290e+00,-8.526009861567240833e-01,1.268619180191422058e-01
3.826923000000000000e+06,-5.611797170612119467e-01,2.480701066021513690e-01,5.662155587100179549e-02,5.270076758981855347e-01,5.617635866058996452e-01
3.734583000000000000e+06,-3.136685538121207761e-01,-8.290033572615141955e-01,-1.145706378576306417e+00,1.556746722021302931e+00,-1.498741406310000190e+00
3.733603000000000000e+06,-3.136685538121207761e-01,-8.290033572615141955e-01,-1.145706378576306417e+00,1.556746722021302931e+00,-1.498741406310000190e+00
3.678369000000000000e+06,-6.564066579633014153e-02,8.437243707085729794e-01,1.415465552790741599e+00,-9.319267580838094256e-01,1.262673071901062372e+00
3.657118000000000000e+06,-8.143748527439981233e-01,1.419946897064872371e-01,1.059747228989762258e+00,-7.383304471959952764e-01,1.043111064459204096e+00
3.646399000000000000e+06,-4.066790118180422797e-01,1.039555909592875027e+00,2.131376183434326443e-01,6.438482471215422054e-01,6.546552051389935567e-01
3.643681000000000000e+06,-8.885248567653855067e-01,1.031396262139362419e+00,8.605449676612140220e-01,-8.147409586460698794e-01,5.490965477150232532e-01
3.633533000000000000e+06,-8.114240879731705880e-02,1.586252288978220903e+00,2.816408996692345776e-02,-7.400565882679096541e-01,2.915334236005355240e-01
3.605268000000000000e+06,-7.363494129723640036e-01,5.499770623821185200e-01,-7.259587564911516022e-01,1.804369073482739727e-01,9.164406755504396207e-01
3.600295000000000000e+06,-7.962894859095133171e-01,1.594411936431733512e+00,-9.749615831518363418e-01,-8.158533606701923180e-01,-6.458274543243202048e-01
3.594681000000000000e+06,-7.080791346332578062e-02,-2.150866244730558208e+00,-3.844691656422116188e-01,1.946509376059559537e+00,-1.616967102624846886e+00
3.554009000000000000e+06,2.083934363673855206e+00,1.112992736674488725e+00,-3.133255008820157728e-01,-8.932228393824412915e-01,1.841134514584419568e+00
3.553730000000000000e+06,2.016760144002911925e+00,1.325143570465816989e+00,-1.103020179720188843e+00,2.184887283113634560e-01,-1.982587468466863179e-01
3.535171000000000000e+06,6.870777354555643313e-02,-1.303861191025171111e-02,6.826858057607252395e-01,-7.383304471959952764e-01,7.433244773751287449e-01
3.512072000000000000e+06,-8.097243298437021286e-01,1.011964524389241254e-01,1.206508541551780528e-01,5.639854535276392911e-01,6.588775514359523910e-01
3.509305000000000000e+06,1.203802502155128656e-01,1.501543371599998733e-01,9.930775472711929341e-02,-8.922255134297798485e-01,5.448742014180644189e-01
3.502798000000000000e+06,-6.423055054330433222e-01,-8.126840623544888675e-01,2.487094507235305674e-01,-1.202739112921924924e+00,-1.283401745165100749e+00
3.493027000000000000e+06,1.014314096605758220e+00,4.765402353005048774e-01,9.814891977535469270e-01,3.353292995347200156e-01,8.108820181264697613e-01
3.440835000000000000e+06,4.665858439042206429e-01,-1.759203166961952558e+00,-7.401874894431907936e-01,-9.737377307146233285e-01,-8.527224228753021995e-01
3.440329000000000000e+06,7.249482272540025418e-01,8.437243707085729794e-01,8.507902177508012975e-02,2.246261187892809597e-01,-4.853782950398854990e-01
3.426695000000000000e+06,-7.668361742076382770e-01,1.064034851953412852e+00,5.403984762403335473e-01,-5.467287882135040133e-01,1.165559107071009626e+00
3.399896000000000000e+06,-4.635187361549943375e-01,1.977915366746826775e+00,-2.198632617027203917e+00,2.575762339176010385e-01,-5.022676802277207253e-01
3.377848000000000000e+06,2.269955279685698546e+00,-1.261464672297682332e+00,1.348795871072172303e-01,2.026103658820053166e+00,7.011010144055405124e-01
3.300241000000000000e+06,1.954753171998964811e+00,1.896318892211700691e+00,-1.131477645624267225e+00,3.354827342966676396e-01,9.122183292534807864e-01
3.268823000000000000e+06,-1.121458947992909211e-01,-7.882051199939510422e-01,-3.586520831725279607e-02,-7.398264361249877741e-01,-1.753771122646312408e+00
3.252043000000000000e+06,-4.785037543892816658e-01,1.137471679035026551e+00,1.102433427845879832e+00,-8.550389379799408496e-02,1.697574740487819867e+00
3.238412000000000000e+06,1.505202624970343850e+00,1.496496166989581988e+00,-2.170175151123125534e+00,5.660951815044226176e-01,-2.447045561132332736e-01
3.211873000000000000e+06,-7.368661377390636202e-01,-2.012152238020843420e+00,1.277652206311976346e-01,-8.710515162809637779e-01,4.013144273214647173e-01
3.150852000000000000e+06,-6.955281564030985075e-01,-4.454999269464208211e-01,1.202034558510153950e+00,2.335850084502458568e+00,1.372454075621991176e+00
3.128362000000000000e+06,-8.567462836133623583e-01,7.539682487199340644e-01,5.119410103362551645e-01,1.460291619814480524e-01,-3.780958756225158424e-02
3.081914000000000000e+06,-2.516615818081731071e-01,-1.547052333170624294e+00,-4.129266315462899462e-01,-1.123259906232891403e+00,-1.021616274753654574e+00
3.062862000000000000e+06,-8.319434948117833128e-01,-1.204347140123094073e+00,6.471139733806272609e-01,-2.402428512224925594e-01,-1.245400628492471462e+00
3.058233000000000000e+06,1.329516204292491954e+00,-1.326741851925783422e+00,-1.252421875716600130e+00,1.145234690476925499e+00,-1.540964869279588312e+00
2.995289000000000000e+06,5.854325402451201477e-01,7.866068385339846092e-01,4.550260785280985099e-01,1.453003468621956451e-01,1.478012733045961591e+00
2.974899000000000000e+06,3.675446645108511934e+00,-2.411974963242961678e+00,-3.344045619666356384e+00,-1.681493928889986833e+00,-1.515630791497835306e+00
2.965539000000000000e+06,-2.878323154771426085e-01,5.907752996496815623e-01,9.032311665173314852e-01,6.431194320022892708e-01,1.554014966391220165e+00
2.936020000000000000e+06,-4.779870296225821047e-01,-1.881597878764641463e+00,-5.979001599227991015e-01,1.556823439402276188e+00,-8.907235395479314866e-01
2.915932000000000000e+06,-3.498392874810902775e-01,-2.986262727831935915e-01,-7.407742413174460937e-03,7.222150517864531771e-01,1.207782570040597969e+00
2.915331000000000000e+06,-8.624302560470575862e-01,-4.128613371323703318e-01,-7.407742413174460937e-03,1.475251509104405223e-01,7.095457069994581811e-01
2.908721000000000000e+06,7.042792365860198744e-01,-6.576507607377490849e-01,9.672604648015077355e-01,2.501214399191851623e+00,1.000887601489615975e+00
2.899560000000000000e+06,7.507844655889807095e-01,9.090015503366739580e-01,1.209148924986173546e+00,3.087637313951867649e-02,1.963582557196224876e+00
2.882896000000000000e+06,-8.886282017187253635e-01,-1.277783967204707549e+00,7.467151040449014898e-01,1.408950687574948679e+00,4.815390069636821813e-01
2.812849000000000000e+06,1.949585924331969089e+00,-1.049313838506354069e+00,-1.141232395534674260e-01,-1.145853174929725826e+00,-7.429414191543729507e-01
2.798457000000000000e+06,-5.968337259634817205e-01,7.131700114523710221e-01,5.973134080484902020e-01,2.181051414064933969e-01,7.222127458903346842e-01
2.749316000000000000e+06,-9.159009349051283611e-01,1.909525744275629988e-01,1.145119626701997406e+00,-3.552038466119871729e-01,1.684907701596943586e+00
2.714874000000000000e+06,-5.942501021299839703e-01,1.529134756803632422e+00,6.399996069046076652e-01,1.296713159210030497e+00,3.379792328670824797e-01
2.699445000000000000e+06,3.064011662273556924e-01,-2.119825936376433517e-02,1.038404129561703693e+00,-1.273148664288080711e-01,1.015278402373893107e-01
2.695432000000000000e+06,-8.464117882793711356e-01,-2.583327559766726456e+00,-2.120374585790988586e+00,-1.186935332441287239e+00,-1.089173815504995479e+00
2.693303000000000000e+06,-8.593299074468602194e-01,1.733125943141448078e+00,-1.238193142764560939e+00,-5.834380550095491502e-01,-7.007179561847848293e-01
2.676148000000000000e+06,-7.627023760740417879e-01,2.888683438697144945e-01,1.491083200592563940e-01,1.425385211471326130e-01,-5.191570654155560627e-01
2.643983000000000000e+06,-9.047500144397518929e-01,6.070945945567068902e-01,1.704514194873151534e-01,-1.247831928566669468e-01,4.097591199153823305e-01
2.617047000000000000e+06,6.887774935850330404e-01,-7.637261776334132168e-01,2.487094507235305674e-01,1.561771710475098107e+00,1.690853809887303549e-01
